col
"{row: 4967, column: ""$Amount""}: ""-46.2"" is not Positive"
"{row: 4995, column: ""$Amount""}: ""-0.6"" is not Positive"
"{row: 5026, column: ""$Amount""}: ""-1.39"" is not Positive"
"{row: 5028, column: ""$Amount""}: ""-212.52"" is not Positive"
"{row: 5044, column: ""$Amount""}: ""-7.77"" is not Positive"
"{row: 5088, column: ""$Amount""}: ""-114.4"" is not Positive"
"{row: 5125, column: ""$Amount""}: ""-50.66"" is not Positive"
"{row: 5127, column: ""$Amount""}: ""-12.27"" is not Positive"
"{row: 5135, column: ""$Amount""}: ""-19.22"" is not Positive"
"{row: 5168, column: ""$Amount""}: ""-8.41"" is not Positive"
"{row: 5178, column: ""$Amount""}: ""-148.72"" is not Positive"
"{row: 5213, column: ""$Amount""}: ""-1254.99"" is not Positive"
"{row: 5271, column: ""$Amount""}: ""-5.44"" is not Positive"
"{row: 5294, column: ""$Amount""}: ""-28.41"" is not Positive"
"{row: 5296, column: ""$Amount""}: ""-5.28"" is not Positive"
"{row: 5418, column: ""$Amount""}: ""-67.86"" is not Positive"
"{row: 5422, column: ""$Amount""}: ""-21.41"" is not Positive"
"{row: 5423, column: ""$Amount""}: ""-0.29"" is not Positive"
"{row: 5472, column: ""$Amount""}: ""-289.08"" is not Positive"
"{row: 5479, column: ""$Amount""}: ""-214.28"" is not Positive"
"{row: 5556, column: ""$Amount""}: ""-121.78"" is not Positive"
"{row: 5576, column: ""$Amount""}: ""-36.96"" is not Positive"
"{row: 5733, column: ""$Amount""}: ""-9.49"" is not Positive"
"{row: 5919, column: ""$Amount""}: ""-17.6"" is not Positive"
"{row: 5943, column: ""$Amount""}: ""-5.3"" is not Positive"
"{row: 5977, column: ""$Amount""}: ""-89.94"" is not Positive"
"{row: 6058, column: ""$Amount""}: ""-90.21"" is not Positive"
"{row: 6092, column: ""$Amount""}: ""-32.56"" is not Positive"
"{row: 6111, column: ""$Amount""}: ""-415.36"" is not Positive"
"{row: 6133, column: ""$Amount""}: ""-176.44"" is not Positive"
"{row: 6175, column: ""$Amount""}: ""-694.76"" is not Positive"
"{row: 6198, column: ""$Amount""}: ""-86.61"" is not Positive"
"{row: 6208, column: ""$Amount""}: ""-2.36"" is not Positive"
"{row: 6285, column: ""$Amount""}: ""-4.57"" is not Positive"
"{row: 6308, column: ""$Amount""}: ""-1.99"" is not Positive"
"{row: 6312, column: ""$Amount""}: ""-9.2"" is not Positive"
"{row: 6327, column: ""$Amount""}: ""-18.07"" is not Positive"
"{row: 6328, column: ""$Amount""}: ""-164.46"" is not Positive"
"{row: 6343, column: ""$Amount""}: ""-107.36"" is not Positive"
"{row: 6393, column: ""$Amount""}: ""-0.04"" is not Positive"
"{row: 6438, column: ""$Amount""}: ""-0.94"" is not Positive"
"{row: 6488, column: ""$Amount""}: ""-151.84"" is not Positive"
"{row: 6489, column: ""$Amount""}: ""-74.11"" is not Positive"
"{row: 6557, column: ""$Amount""}: ""-1.34"" is not Positive"
"{row: 6687, column: ""$Amount""}: ""-97.46"" is not Positive"
"{row: 6690, column: ""$Amount""}: ""-40.02"" is not Positive"
"{row: 6705, column: ""$Amount""}: ""-111.32"" is not Positive"
"{row: 6730, column: ""$Amount""}: ""-235.53"" is not Positive"
"{row: 6800, column: ""$Amount""}: ""-34.46"" is not Positive"
"{row: 6802, column: ""$Amount""}: ""-2.5"" is not Positive"
"{row: 6843, column: ""$Amount""}: ""-421.31"" is not Positive"
"{row: 6845, column: ""$Amount""}: ""-57.3"" is not Positive"
"{row: 6880, column: ""$Amount""}: ""-720.32"" is not Positive"
"{row: 6881, column: ""$Amount""}: ""-3079.55"" is not Positive"
"{row: 6883, column: ""$Amount""}: ""-844.33"" is not Positive"
"{row: 7000, column: ""$Amount""}: ""-14.2"" is not Positive"
"{row: 7001, column: ""$Amount""}: ""-1089.18"" is not Positive"
"{row: 7002, column: ""$Amount""}: ""-190.56"" is not Positive"
"{row: 7040, column: ""$Amount""}: ""-142.15"" is not Positive"
"{row: 7062, column: ""$Amount""}: ""-24.35"" is not Positive"
"{row: 7105, column: ""$Amount""}: ""-0.12"" is not Positive"
"{row: 7114, column: ""$Amount""}: ""-419.32"" is not Positive"
"{row: 7145, column: ""$Amount""}: ""-2.15"" is not Positive"
"{row: 7149, column: ""$Amount""}: ""-70.91"" is not Positive"
"{row: 7266, column: ""$Amount""}: ""-58.05"" is not Positive"
"{row: 7306, column: ""$Amount""}: ""-4.14"" is not Positive"
"{row: 7379, column: ""$Amount""}: ""-5.19"" is not Positive"
"{row: 7467, column: ""$Amount""}: ""-162.36"" is not Positive"
"{row: 7546, column: ""$Amount""}: ""-2.96"" is not Positive"
"{row: 7551, column: ""$Amount""}: ""-114.37"" is not Positive"
"{row: 7603, column: ""$Amount""}: ""-30.69"" is not Positive"
"{row: 7630, column: ""$Amount""}: ""-29.3"" is not Positive"
"{row: 7655, column: ""$Amount""}: ""-24.44"" is not Positive"
"{row: 7720, column: ""$Amount""}: ""-119.24"" is not Positive"
"{row: 7730, column: ""$Amount""}: ""-26.22"" is not Positive"
"{row: 7802, column: ""$Amount""}: ""-8.05"" is not Positive"
"{row: 7822, column: ""$Amount""}: ""-13.09"" is not Positive"
"{row: 7829, column: ""$Amount""}: ""-84.04"" is not Positive"
"{row: 7894, column: ""$Amount""}: ""-165.88"" is not Positive"
"{row: 7930, column: ""$Amount""}: ""-0.23"" is not Positive"
"{row: 7938, column: ""$Amount""}: ""-8.32"" is not Positive"
"{row: 7943, column: ""$Amount""}: ""-1.65"" is not Positive"
"{row: 8079, column: ""$Amount""}: ""-2.15"" is not Positive"
"{row: 8131, column: ""$Amount""}: ""-1.34"" is not Positive"
"{row: 8171, column: ""$Amount""}: ""-32.02"" is not Positive"
"{row: 8270, column: ""$Amount""}: ""-3.07"" is not Positive"
"{row: 8315, column: ""$Amount""}: ""-3.79"" is not Positive"
"{row: 8349, column: ""$Amount""}: ""-26.99"" is not Positive"
"{row: 8425, column: ""$Amount""}: ""-27.83"" is not Positive"
"{row: 8448, column: ""$Amount""}: ""-4.53"" is not Positive"
"{row: 8463, column: ""$Amount""}: ""-157.21"" is not Positive"
"{row: 8499, column: ""$Amount""}: ""-19.22"" is not Positive"
"{row: 8512, column: ""$Amount""}: ""-3.49"" is not Positive"
"{row: 8553, column: ""$Amount""}: ""-5.61"" is not Positive"
"{row: 8639, column: ""$Amount""}: ""-7.84"" is not Positive"
"{row: 8643, column: ""$Amount""}: ""-204.6"" is not Positive"
"{row: 8686, column: ""$Amount""}: ""-102.08"" is not Positive"
"{row: 8690, column: ""$Amount""}: ""-228.8"" is not Positive"
"{row: 8699, column: ""$Amount""}: ""-0.3"" is not Positive"
"{row: 8733, column: ""$Amount""}: ""-349.36"" is not Positive"
"{row: 8737, column: ""$Amount""}: ""-83.56"" is not Positive"
"{row: 8766, column: ""$Amount""}: ""-282.04"" is not Positive"
"{row: 8818, column: ""$Amount""}: ""-9.22"" is not Positive"
"{row: 8905, column: ""$Amount""}: ""-13.03"" is not Positive"
"{row: 8933, column: ""$Amount""}: ""-0.74"" is not Positive"
"{row: 9076, column: ""$Amount""}: ""-7.69"" is not Positive"
"{row: 9109, column: ""$Amount""}: ""-37.22"" is not Positive"
"{row: 9133, column: ""$Amount""}: ""-1.08"" is not Positive"
"{row: 9182, column: ""$Amount""}: ""-175.56"" is not Positive"
"{row: 9209, column: ""$Amount""}: ""-5.43"" is not Positive"
"{row: 9214, column: ""$Amount""}: ""-163.24"" is not Positive"
"{row: 9357, column: ""$Amount""}: ""-11.0"" is not Positive"
"{row: 9361, column: ""$Amount""}: ""-197.56"" is not Positive"
"{row: 9476, column: ""$Amount""}: ""-0.09"" is not Positive"
"{row: 9679, column: ""$Amount""}: ""-3.19"" is not Positive"
"{row: 9717, column: ""$Amount""}: ""-4.4"" is not Positive"
"{row: 9773, column: ""$Amount""}: ""-17.47"" is not Positive"
